RUC,NOMBRE O RAZÓN SOCIAL,ESTADO DEL CONTRIBUYENTE,CONDICIÓN DE DOMICILIO,UBIGEO,DIRECCIÓN
20111082023,PROMOTORA IMAITA S.A.C.,ACTIVO,HABIDO,150131,AV. DANIEL HERNÁNDEZ 230
20118520255,COMERCIAL BARBIANO S.A.C.,ACTIVO,HABIDO,150131,CAL. CONDE DE LA MONCLOVA URB. FUNDO CONDE DE SAN ISIDRO 193 4
20108585189,ADMINISTRADORA DE INMUEBLES BENIDORM SOCIEDAD ANONIMA,ACTIVO,HABIDO,150131,CAL. GENERAL DE LA FUENTE URB. COUNTRY CLUB EL GOLF 305 302
20123519508,ORBI MEDICA SA,ACTIVO,HABIDO,150131,AV. DOS DE MAYO 649
20106907731,NEURO SOCIEDAD ANONIMA,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE URB. JARDIN 499
20148087793,RESIDENCIAL SAN ISIDRO S.A.,ACTIVO,HABIDO,150131,CAL. LOS SAUCES 340
20123853581,TRANSPORTES RAMIREZ MENDIOLA S.A. EN LIQUIDACION - TRAMESA EN LIQUIDACION,ACTIVO,HABIDO,150131,AV. JORGE BASADRE GROHMANN URB. FUNDO CONDE DE SAN ISIDRO 255 702
20384837060,INFOQUEST S.A.,ACTIVO,HABIDO,150131,JR. RICARDO ANGULO 1344 301
20140798747,ALVAN ASOCIADOS S.R.L.,ACTIVO,HABIDO,150131,CAL. 24 URB. CORPAC 119
20386858561,EMBAJADA DE LA REPUBLICA POP.CHINA,ACTIVO,HABIDO,150131,JR. JOSE GRANDA 150
20208642651,ASOCIACION DE LAS IGLESIAS EVANGELICAS LIBRES DEL PERU,ACTIVO,HABIDO,150131,CAL. LOS MANZANOS URB. SANTA ROSA 260
20193757066,PEICE S.R.LTDA,ACTIVO,HABIDO,150131,CAL. ANTEQUERA 871 D
20137029856,MAGOO SOC DE RESP LTDA,ACTIVO,HABIDO,150131,CAL. UNO OESTE URB. CORPAC 061 204
20109515346,TABRA CONTRATISTAS GENERALES SRLTDA,ACTIVO,HABIDO,150131,AV. GUILLERMO PRESCOTT URB. SAN FELIPE 250 23
20167868968,HIDRAULICOS OBRAS Y SERV GRLES SRLTDA,ACTIVO,HABIDO,150131,CAL. DR CARLOS E. FERREYROS UR URB. CORPAC 970
20171595933,JORMAR SERVICE SRLTDA,ACTIVO,HABIDO,150131,AV. SALAVERRY 2415 101
20179220688,RINCONADA DE VILLA S.A.C.,ACTIVO,HABIDO,150131,CAL. CONDE DE LA MONCLOVA URB. FUNDO CONDE DE SAN ISIDRO 350 203
20101987711,INVERSIONES TIKI S.A.C.,ACTIVO,HABIDO,150131,AV. JOSE GALVEZ BARRENECHEA URB. CORPAC 750
20128266055,SERV.CIRUG.PLAST.Y REP.WIEGERING SRLTDA,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE 499 215
20180516647,AVANCES TECNOLOGICOS S.R.L.,ACTIVO,HABIDO,150131,AV. JORGE BASADRE GROHMANN URB. EL ROSARIO 592 A 703
20294119214,JUNTA DE PROPIETARIOS EDIF EL LIBERTADOR,ACTIVO,HABIDO,150131,JR. LOS LIBERTADORES 533
20171646279,INDUSTRIA Y REPRESENTACIONES AMERICA SOCIEDAD DE RESPONSABILIDAD LIMITADA IRAMERICA S.R.LTDA.,ACTIVO,HABIDO,150131,AV. DEL PARQUE SUR URB. CORPAC 426
20128463551,REPRESENTACIONES JORMOS SCRL,ACTIVO,HABIDO,150131,CAL. GERMAN SCHEREIBER URB. SANTA ANA 227
20250905603,ASOC DE PROMOC Y DESARR PARA LA FAMILIA,ACTIVO,HABIDO,150131,AV. LOS LIBERTADORES 771 8
20603567472,J & J INCAR S.A.C.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE 560 2302
20108780984,HOSTAL MONTECARLO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ACTIVO,HABIDO,150131,JR. CORONEL PORTILLO 200 18
20163103011,DELICIA Y ARTE CULINARIO S.R.L.,ACTIVO,HABIDO,150131,CAL. LOS LAURELES URB. SANTA INES 626 401
20101942539,CHIFA RESTAURANT PONG SEM S.R.LTDA,ACTIVO,HABIDO,150131,CAL. 21 URB. CORPAC 961
20126818441,ESTUDIO MASSA GALVEZ ABOGADOS SOCIEDAD CIVIL DE RESPONSABILIDAD LIMITADA,ACTIVO,HABIDO,150131,CAL. LOS NOGALES 435 201
20600198506,CLUB ESCUELA DE GIMNASIA Y DEPORTES,ACTIVO,HABIDO,150131,CAL. LA PERRICHOLI URB. JARDIN 131
20251775177,COPIER HOUSE S.A.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE URB. CORPAC 1336
20137418755,NEXXO SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,AV. JORGE BASADRE GROHMANN 310 504
20136505867,VIAJES PERUANOS SOCIEDAD ANONIMA,ACTIVO,HABIDO,150131,CAL. FUENTES MANUEL URB. CHACARILLA DE SANTA CRUZ 618
20109366243,H & CH SERV OFTALMALOGICO Y OPTICO SCRL,ACTIVO,HABIDO,150131,AV. PASEO PARODI 520
20138704115,JUNTA DE PROP EDIFICIO EL SALVADOR,ACTIVO,HABIDO,150131,CAL. TENIENTE ROMANET 130
20100025672,CENTRO LATINOAMERICANO DE ASESORIA EMPRESARIAL S.A. EN LIQUIDACION,ACTIVO,HABIDO,150131,CAL. LOS HERRERILLOS URB. EL PALOMAR 116
20377299494,JUNTA DE PROPIETARIOS AV.ALVAREZ CALDERON NUM.194-198 Y CALLE ALBERTO ULLOA NUM.193 TORRE A URB.SA,ACTIVO,HABIDO,150131,CAL. ALBERTO ULLOA 185
20251682080,CENTRO INTERN.DE ADMINIST. Y COMERCIO,ACTIVO,HABIDO,150131,AV. PETIT THOUARS 3681
20291255460,JUNTA DE PROPIETARIOS DEL EDIFICIO EL QUIJOTE,ACTIVO,HABIDO,150131,CAL. MANZANILLA 195
20252683772,ASOCIACION RENOVACION,ACTIVO,HABIDO,150131,AV. GENERAL JUAN ANTONIO PEZE URB. COUNTRY CLUB EL GOLF 1770 302
20301853077,INST.PARA EL DESARR.D.L.GOBIERNO LOCALES,ACTIVO,HABIDO,150131,AV. CHACARILLA 120
20251617938,SOC.PROT.DE ANIM.DEL PERU S.M.DE PORRAS,ACTIVO,HABIDO,150131,JR. MARATHON 459
20251710555,SOC. MINERA DE SRLDA ALFREDO DE LIMA,ACTIVO,HABIDO,150131,AV. REPUBLICA DE COLOMBIA 791 901
20536435582,GSP SERVICIOS GENERALES S.A.C.,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA 3461
20252619926,EDIFICIO DE AUGUSTO BOLOGNESI 014,ACTIVO,HABIDO,150131,CAL. AUGUSTO BOLOGNESI 014
20251864439,CIRCULO DE OFICIALES GUARDIA REPUBLICANA DEL PERU - COGRP,ACTIVO,HABIDO,150131,AV. FAUSTINO SANCHEZ CARRION 110
20253095882,FONDO DE CONTRAVALOR PERU FRANCIA,ACTIVO,HABIDO,150131,CAL. LA HABANA 110
20253425262,RIO SANTA VERDE S.A.,ACTIVO,HABIDO,150131,CAL. JUAN DELLEPIANI URB. COUNTRY CLUB 230
20253956543,ASOC DE DANZA CONTEMPORANEA ATELIER,ACTIVO,HABIDO,150131,JR. LOS CIBELES 115
20254731758,JUNTA DE PROPIETARIOS DEL EDIFICIO CAMINO REAL 785,ACTIVO,HABIDO,150131,AV. CAMINO REAL 785
20254175774,JUNTA DE PROPIET.EDIFICIO TNTE ROMANET,ACTIVO,HABIDO,150131,CAL. TNTE. ROMANET 178
20254177122,JUNTA DE PROPIET.EDIFICIO LOS ROBLES,ACTIVO,HABIDO,150131,CAL. LOS ROBLES 505
20254178102,JUNTA DE PROPIETARIOS EDIFICIO EL ROSARIO,ACTIVO,HABIDO,150131,CAL. LOS ALAMOS 580
10084537344,SUCESION INDIVISA GARCES PINTADO ARNALDO,ACTIVO,HABIDO,150131,AV. GUILLERMO PRESCOTT URB. SAN FELIPE 259
20252398229,MARIELLA BALBI EIRL,ACTIVO,HABIDO,150131,CAL. MARIANO DE LOS SANTOS 198 302
20253694751,JUNTA DE PROPIETARIOS EDIF. LAS CAMELIAS,ACTIVO,HABIDO,150131,AV. LAS CAMELIAS 710
20252813226,ASOC. DE FESTIVALES INTERN.DE FLAUTISTAS,ACTIVO,HABIDO,150131,CAL. LOS OLIVOS 123 201
10078104991,SUCESION INDIVISA PORTOCARRERO MAISCH FELIPE ERNESTO,ACTIVO,HABIDO,150131,CAL. ALFREDO SALAZAR 530
20253581809,ASOC.SR.DE LA MISERICORDIA PARROQ.MEDALL,ACTIVO,HABIDO,150131,PQ. ACOSTA 197
20253602571,ASOC PERUANA DE LOS CABALLEROS DE MALTA,ACTIVO,HABIDO,150131,AV. JAVIER PRADO OESTE URB. ORRANTIA 1480 7
20256985412,JUNTA DE PROPIETARIOS EDIFICIOS 296-290-286 Y 280-276-272 DE LA CALLE LOS EUCALIPTOS SAN ISIDRO,ACTIVO,HABIDO,150131,JR. LOS EUCALIPTOS 296
20254340996,JUNTA DE PROPIETARIOS CALLE FRANCISCO TUDELA Y VARELA N° 134-138-142 SAN ISIDRO,ACTIVO,HABIDO,150131,AV. FRANCISCO TUDELA Y VARELA 138 701
20252970241,ASOCIACION YACHT CLUB QUIPA,ACTIVO,HABIDO,150131,AV. ENRIQUE CANAVAL MOREYRA URB. CORPAC 340 801
20254630056,ASOCIACION DE AIKIDO DEL PERU,ACTIVO,HABIDO,150131,CAL. LOS NARANJOS URB. ORRANTIA 395 602
20602717705,CORPORACION AGRICOLA PERUNOR S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS EUCALIPTOS URB. COUNTRY CLUB 381 901
20255324064,JOSE FUENTES QUIRURGICA SRL,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE URB. EL PALOMAR 1038 502
20254562387,PRO ARTS SERVICIOS S.A.C.,ACTIVO,HABIDO,150131,CAL. LAS GARZAS 264
20258671814,SOLLIEVO SOC.DE RESP.LTDA,ACTIVO,HABIDO,150131,JR. CONDE DE LA MONCLOVA URB. SAN ISIDRO 315 302
20259789860,CLUB SAN ISIDRO DE NATACION,ACTIVO,HABIDO,150131,AV. CENTRAL S/N
20258717580,C. POZZI EIRL,ACTIVO,HABIDO,150131,AV. PETIT THOUARS RES. RESIDENCIAL 3760
20260114426,UNINVEST S.A.,ACTIVO,HABIDO,150131,CAL. MANZANILLA 195 405
20259706832,JUNTA DE CO-PROP DEL EDIF RES LA FONTANA,ACTIVO,HABIDO,150131,AV. PASEO PARODI 339
20258695918,ASOCIACION PERUANA DE ODONTOLOGIA RESTAURADORA Y BIOMATERIALES,ACTIVO,HABIDO,150131,JR. CHACARILLA 447
20258221371,CIRCULO DERMATOLOGICO DEL PERU,ACTIVO,HABIDO,150131,AV. PASEO DE LA REPUBLICA 3691 1201
20258321244,JUNTA D PROPIETARIOS EDIFICIO LA FONTANA,ACTIVO,HABIDO,150131,CAL. VICTOR MAURTUA URB. SANTA ISABEL 220
20260445881,ASOC.PERUANA DE AGENTES AFILIADOS A IATA,ACTIVO,HABIDO,150131,CAL. MARISCAL BLAS CERDEÑA URB. SANTA ISABEL 223 404
20256795711,INGA PROYECTA Y CONSTRUYE SA,ACTIVO,HABIDO,150131,AV. DEL PARQUE NORTE 155
20478116862,JOBADOC E.I.R.L.,ACTIVO,HABIDO,150131,CAL. LOS MILANOS URB. EL PALOMA 123 601
20259040443,MULTIVENTAS MATERIALES DE CONSTRUCCION SAC - MUMACO,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE 560 2302
20256669766,CONSTRUCTORA LIMONCILLO S.A.,ACTIVO,HABIDO,150131,CAL. CHOQUEHUANCA 845 301
20260466535,JUNTA DE PROPIETARIOS DEL EDIFICIO RESIDENCIAL EL GOLF,ACTIVO,HABIDO,150131,AV. JUAN ANTONIO PEZET 1225
20260474392,JUNTA DE PROP.EDIFICIO HUASCAR III,ACTIVO,HABIDO,150131,AV. ARAMBURU 913
20261207649,JUNTA DE PROPIET.DEL EDIFICIO EL BOSQUE,ACTIVO,HABIDO,150131,AV. LOS INCAS 195
20256029864,JUNTA DE PROPIETARIOS DEL EDIFICIO UBICADO EN LA AVENIDA FRANCISCO TUDELA Y VARELA N° 190\, ESQUINA,ACTIVO,HABIDO,150131,CAL. FRANCISCO TUDELA Y VARELA URB. SANTA ISABEL 190
20263763603,EKE S.A.C.,ACTIVO,HABIDO,150131,AV. JORGE BASADRE 255 202
10082619262,SUCESION INDIVISA BUSTAMANTE VERA DOMITILA MERCEDES,ACTIVO,HABIDO,150131,AV. ANDRES ARAMBURU URB. SAN ISIDRO 113
20257553320,ASC DE PROF.DE FRANCES ENSENANZA PRIVADA,ACTIVO,HABIDO,150131,JR. ANDRES REYES 492
20258280033,JUNTA DE PROPIETARIOS DEL EDIFICIO BELLO HORIZONTE,ACTIVO,HABIDO,150131,CAL. MIGUEL DASSO 117
20261608121,PROYECTO-JUNTA DE PROP.EDIF.CAMINO REAL,ACTIVO,HABIDO,150131,AV. CAMINO REAL 1225
20261608635,PROYECTO-JUNTA DE PROP.EDIF.RESID.ROSANA,ACTIVO,HABIDO,150131,AV. AREQUIPA 2820
10082692946,SUCESION INDIVISA MEJIA SOLIS DE RAINUZZO MARIA ISABEL,ACTIVO,HABIDO,150131,CAL. LOS MANZANOS 264 E
20517865991,GUINEA & CUNEO INTERNATIONAL REPRESENTATIONS S.A.C,ACTIVO,HABIDO,150131,AV. VICTOR ANDRES BELAUNDE URB. EL ROSARIO 147 802
20259135746,AGENCIA ESPAÑOLA DE COOPERACION INTERNACIONAL PARA EL DESARROLLO,ACTIVO,HABIDO,150131,AV. JORGE BASADRE 460
20259419779,TOP INTERNATIONAL S.R.L.,ACTIVO,HABIDO,150131,AV. CONQUISTADORES 944 301
20263194048,ASOC GENERADORA DEL DESARROLLO ASISTENC,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE 671
20556783323,ALPAMAYO NEGOCIOS INMOBILIARIOS S.A.C.,ACTIVO,HABIDO,150131,AV. RIVERA NAVARRETE 395 403
20261727561,SOFT ART PUBLISHER S.R.LTDA,ACTIVO,HABIDO,150131,AV. BELEN RES. SANTA CRUZ F 401
20262934561,JUNTA DE PROPIETARIOS DEL EDIFICIO RHOKA,ACTIVO,HABIDO,150131,AV. JORGE BASADRE 1465
20262227881,ASOCIACION CIVIL FUNDACION SAN ROMAN,ACTIVO,HABIDO,150131,CAL. LOS CISNES RES. SN ISIDRO 335
20262246168,JTA DE PROPIET. E INQUILINOS AUTORIZADOS,ACTIVO,HABIDO,150131,JR. ALVAREZ CALDERON S/N
20261079624,ING CIVILES & CONT.GRALS S.A E IESA S.A,ACTIVO,HABIDO,150131,AV. ARAMBURU 651
20262785034,INSTITUTO DE DERECHO ECLESIASTICO-IDEC,ACTIVO,HABIDO,150131,CAL. VICTOR MAURTUA 131 504
20262190944,PROG.GENERAC.EMPLEO Y APOYO GOB.LOCALES,ACTIVO,HABIDO,150131,AV. LOS LIBERTADORES 690
20265367233,PROYEC.ELECT.DIST.HUATTA\,COATA\,CAPA.PUNO,ACTIVO,HABIDO,150131,CAL. LOS CISNES 390
20265781081,STEP CARGO S.A,ACTIVO,HABIDO,150131,PJ. LOS FLAMENCOS URB. LIMATAMBO 145 203
20265033459,CENTRO DE DESARROLLO EMPRESARIAL,ACTIVO,HABIDO,150131,AV. PABLO CARRIQUIRRY URB. CORPAC 467
20259638730,J&M EXIMP INTERNATIONAL SOCIEDAD ANONIMA,ACTIVO,HABIDO,150131,AV. PARQUE NORTE URB. CORPAC 277
20266669373,MEDICINA RESPIRATORIA E.I.R.L.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE 1010 403
20262473491,CEI JORGE BASADRE,ACTIVO,HABIDO,150131,AV. 2 DE MAYO 755
20268498703,CORPORACION TEKNIA S.A.,ACTIVO,HABIDO,150131,AV. PASEO DE LA REPUBLICA URB. SANTA ANA 3195 405
20269804883,JUNTA DE PROPIET. ESTACIONAMIENTO A Y B,ACTIVO,HABIDO,150131,AV. JUAN PEZET 133
20263072953,INSTITUTO DE DERECHO PROCESAL AMBIENTAL,ACTIVO,HABIDO,150131,CAL. FEDERICO VILLARREAL 575
20266354381,ASOC. DE VIV. SAN MARTIN DE PORRES,ACTIVO,HABIDO,150131,PJ. GODOFREDO GARCIA 475 04
20264998361,MYSTIQUE S.A,ACTIVO,HABIDO,150131,AV. DOS DE MAYO 1799 1101
20268092740,JUNT.D.PROPIETARIOS EDIFICIO LOS TUCANES,ACTIVO,HABIDO,150131,CAL. LOS TUCANES 186
20267617270,JUNTA DE PROPIET EDIFICIO GREMCO 100,ACTIVO,HABIDO,150131,AV. AURELIO MIROQUESADA 190
20543324915,CONECTA PRODUCCIONES S.A.C,ACTIVO,HABIDO,150131,CAL. DEAN VALDIVIA URB. JARDIN 207 1106
20266917962,JTA DE PROPIET EDF SANTA MARGARITA,ACTIVO,HABIDO,150131,CAL. SANTA MARGARITA 248 402
20268110586,COMPAÑIA MINERA MARIA REYNA S.A.C.,ACTIVO,HABIDO,150131,CAL. JORGE BASADRE 951
20269895072,JUNTA DE PROPIETARIOS EDIFICIO SAN REMO,ACTIVO,HABIDO,150131,AV. 2 DE MAYO ---- EDIFICIO SAN REMO 1766
20265886346,PROYECTO A.H.VIRGEN DEL BUEN PASO,ACTIVO,HABIDO,150131,CAL. 32 URB. CORPAC 189
20263147121,CASTILLO SANCHEZ Y ASOCIADOS S. CIVIL DE R.L.,ACTIVO,HABIDO,150131,AV. PASEO DE LA REPUBLICA URB. SANTA ANA 3127 402
20263764839,MALL.S.A.C.,ACTIVO,HABIDO,150131,AV. JORGE BASADRE 255 202
20605104411,P51 YOY S.A.C.,ACTIVO,HABIDO,150131,AV. PASEO DE LA REPUBLICA URB. JARDIN 3046
20268201972,PASTELERIA BAGUETERIA ANTENOR E.I.R.L.,ACTIVO,HABIDO,150131,JR. CHINCHON 313 32
20268651234,G.J. FINANCING S.A.,ACTIVO,HABIDO,150131,AV. CAMINO REAL 456 501
20266362219,JUNTA PROP EDIF MANUEL PEREZ DE TUDELA,ACTIVO,HABIDO,150131,JR. MANUEL PEREZ DE TUDELA 176
20266667915,CONSTRUCTORA CASA LISTA S.R.L.,ACTIVO,HABIDO,150131,CAL. 19 URB. CORPAC 170
20267167991,CORPORACION DE NEGOCIOS GLOBALES SA,ACTIVO,HABIDO,150131,CAL. SCHREIBER GERMAN URB. SANTA ANA 276
20265522221,INSTITUTO LATINOAMERICANO DE SALUD REPRODUCTIVA SAC - ILSAR SAC,ACTIVO,HABIDO,150131,AV. ARAMBURU 321 2
20263426194,ORGANIZACION NO GUBERNAMENTAL INSTITUTO DE ESTUDIOS HISTORICOS DEL PACIFICO,ACTIVO,HABIDO,150131,CAL. LOS SAUCES URB. ORRANTIA 340
20269646790,JUNTA DE PROPIETARIOS EDIFICIO ANTARES,ACTIVO,HABIDO,150131,AV. GRAL. JUAN ANTONIO PEZET URB. SAN GABRIEL 131
20269652170,JUNTA DE PROPIETARIOS DEL EDIFICIO CENTRO EMPRESARIAL EL BOSQUE,ACTIVO,HABIDO,150131,CAL. PAZ SOLDAN 170
20265664360,ASOCIACION PROMOTORA DE EDUCACION INICIAL CASCANUECES,ACTIVO,HABIDO,150131,CAL. FLORA TRISTAN URB. RESIDENCIAL CAMPO DE POLO 553
20263847700,JUNTA PROPIETAR DEL EDIFICIO EL ROSARIO,ACTIVO,HABIDO,150131,AV. EL ROSARIO ---- EDIFICIO EL ROSARIO 189
20267496464,JUNTA DE PROPIETARIOS EDIFICIO ARGOS,ACTIVO,HABIDO,150131,AV. AURELIO MIROQUESADA ---- EDIFICIO ARGOS 930
20268395645,PROYECTO AAHH ISABEL FLORES DE OLIVA,ACTIVO,HABIDO,150131,CAL. LOS MILANOS URB. CORPAC 310
20266927763,JUNTA DE PROPIETARIOS EDIFICIO VALENZZA,ACTIVO,HABIDO,150131,AV. GENERAL MUNIZ 120
20267362182,MERCOTRADE EIRL,ACTIVO,HABIDO,150131,AV. A. PEREZ ARANIBAR 2035 208
20269234092,JUNTA PROPIETARIOS EDIFI SAN GABRIEL 717,ACTIVO,HABIDO,150131,AV. PEZET 717
20269303671,ESTUDIO TEJEDA SOCIEDAD CIVIL,ACTIVO,HABIDO,150131,CAL. UNO OESTE URB. SAN ISIDRO 061 203
20265711201,INGENIERIA Y FABRICACIONES E.I.R.L.,ACTIVO,HABIDO,150131,CAL. RICARDO ANGULO URB. CORPAC 435
20269695227,FALABELLA CORPORATIVO PERU SAC,ACTIVO,HABIDO,150131,AV. PASEO DE LA REPUBLICA URB. JARDIN 3220
20292207949,JUNTA DE PROPIET.EDIFICIO LOS ROSALES,ACTIVO,HABIDO,150131,AV. PASEO PARODI URB. JARDIN 387
20267964662,JUNTA DE PROPIETARIOS DEL EDIFICIO EL GOLF DE AV. MIROQUESADA N° 690 - SAN ISIDRO,ACTIVO,HABIDO,150131,AV. AURELIO MIRO QUESADA URB. ORRANTIA 690
20268895290,JUNTA DE PROPIETARIOS EDIF.JAVIER PRADO,ACTIVO,HABIDO,150131,AV. JAVIER PRADO OESTE 555
20269180731,STATKRAFT PERU S.A.,ACTIVO,HABIDO,150131,AV. FELIPE PARDO Y ALIAGA URB. SANTA CRUZ 652 203
20269892995,JUNTA PROPIETARIO EDIFICIO LOS ARRAYANES,ACTIVO,HABIDO,150131,AV. MIGUEL DE CERVANTES ---- EDIFICIO LOS ARRAYANES 780
20269772311,JUNTA DE PROPIETARIOS EDIF.JORGE BASADRE,ACTIVO,HABIDO,150131,AV. JORGE BASADRE 1275
20266941596,AGEN PARA LAS FINAN Y LA INTEG DE LA MUJ,ACTIVO,HABIDO,150131,AV. AUGUSTO TAMAYO 160 17
20289184458,JUNTA DE PROP.DEL EDIF.RESIDENCIAL ELITE,ACTIVO,HABIDO,150131,CAL. LOS EUCALIPTOS RES. SAN ISIDRO 355
20292397039,INST.PERUANO DE ECONOMIA INTERNACIONAL,ACTIVO,HABIDO,150131,AV. PABLO CARRIQUIRY 467
20293577901,JUNTA DE PROPIETARIOS EDIFICIO EL PARQUE,ACTIVO,HABIDO,150131,CAL. CARLOS PORRAS OSORES ---- EDIFICIO EL PARQUE 342
20267838284,ALBERTO LINARES MESTANZA E.I.R.L.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE 499
20268285467,JUNTA DE PROPIETARIOS EDIFICIO ORION,ACTIVO,HABIDO,150131,AV. GRAL JUAN ANTONIO PEZET URB. SAN GABRIEL 121
20291562559,JUNTA DE PROPIETARIOS DEL EDIFICIO CADIZ,ACTIVO,HABIDO,150131,AV. LOS LAURELES 670
20293739146,MARSANO PALACE SA,ACTIVO,HABIDO,150131,AV. PAZ SOLDAN 225 A23
20290845051,GALAXY DUAS S.A.,ACTIVO,HABIDO,150131,CAL. 1 ---- CORPAC 329
20560050560,CONSORCIO CONSTRUCTOR DUCTOS DEL SUR,ACTIVO,HABIDO,150131,AV. VICTOR ANDRES BELAUNDE 280 501
20289329286,EDIFICACIONES Y CONSTRUCCIONES COSMOS SOCIEDAD DE RESPONSABILIDAD LIMITADA,ACTIVO,HABIDO,150131,AV. DEL PARQUE NORTE URB. CORPAC 710
20293504777,LA CASA VERDE S.A.C.,ACTIVO,HABIDO,150131,CAL. ALVAREZ CALDERON 185
20290884463,JUNTA DE PROPIETARIOS EDIFICIO BARCELONA,ACTIVO,HABIDO,150131,AV. LOS LAURELES 650
20290841659,DESARROLLOS FORESTALES SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,AV. CAMINO REAL 456 1801
20292603976,PRODUCTORES ASOCIADOS PERU 2000 SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ACTIVO,HABIDO,150131,CAL. SANTA MARIA 155
20295527898,INSTITUTO PERUANO DE INVESTIG PESQUERAS,ACTIVO,HABIDO,150131,CAL. GODOFREDO GARCIA RES. ORRANTIA DEL MAR 430
20296514269,ASOC LATINOAMER DE INST FINANC DE DESAR,ACTIVO,HABIDO,150131,AV. PASEO DE LA REPUBLICA URB. SANTA ANA 3211
20293047341,CLUB D CREACION PUBLICITARIA DEL PERU,ACTIVO,HABIDO,150131,PQ. GUATEMALA 165
20296924751,JUNTA DE PROPIET EDIFICIO LIBERTADORES,ACTIVO,HABIDO,150131,AV. LOS LIBERTADORES 511
20297381220,EDIFICACIONES Y CONSTRUCCIONES PATTY S.A.C,ACTIVO,HABIDO,150131,CAL. ANTEQUERA URB. JARDIN 777 101
20295196255,CEGNE VILLARREAL,ACTIVO,HABIDO,150131,AV. AREQUIPA 2633
20299228887,CEGNE ALFRED NOBEL,ACTIVO,HABIDO,150131,AV. SALAVERRY 3535
20294243063,JUNTA DE DECANOS DE LOS COLEGIOS DE NOTARIOS DEL PERU,ACTIVO,HABIDO,150131,AV. PASEO DE LA REPUBLICA 3565 801
20295641089,CENTRO ODONTOLOGICO FRANCO PERUANO S.R.L,ACTIVO,HABIDO,150131,CAL. VICTOR MAURTUA 140 607
20292352795,FACTOTUM S.A.C.,ACTIVO,HABIDO,150131,CAL. VICTOR MAURTUA URB. SANTA TERESITA 482 301
20297103505,ENERGOPROJEKT HIDROINZENJERING SA SUC PE,ACTIVO,HABIDO,150131,CAL. AMADOR MERINO REYNA URB. JARDIN 460 1601
20293344125,ASO.DE PROPIETARIOS DEL EDIFICIO POLARIS,ACTIVO,HABIDO,150131,CAL. TENIENTE ROMANET 135
20296924831,SOC.PERUANA D.PSICOPROFILAXIS OBSTETRICA,ACTIVO,HABIDO,150131,AV. JAVIER PRADO OESTE URB. ORRANTIA 1238 1401
20297535634,MIRAFLORES PERUANA S.A.,ACTIVO,HABIDO,150131,CAL. CHINCHON 830 602
10071953349,SUCESION INDIVISA MENDIOLA REYES JUAN VICTOR,ACTIVO,HABIDO,150131,CAL. LOS CEDROS 455 401
20296249093,JUN.D.PROPIET.EDIFICIO EL GOLF S.ISIDRO,ACTIVO,HABIDO,150131,AV. AURELIO MIROQUESADA 270
20295866838,JTA.PROP.E INQUIL.EDIF.RIO DE LA PLATA,ACTIVO,HABIDO,150131,CAL. RIO DE LA PLATA 250
20513437863,ASOCIACIÓN YANTEN ARTE Y COMUNICACIONES,ACTIVO,HABIDO,150131,CAL. MARIANO JOSE DE ARCE 186
20298448794,CONSTRUCTORA VEC SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,CAL. VICTOR MAURTUA 382 202
20517867692,CGU CONSULTING SOCIEDAD ANONIMA CERRADA - CGU CONSULTING S.A.C.,ACTIVO,HABIDO,150131,AV. AURELIO MIRO QUESADA URB. FUNDO CONDE DE SAN ISIDRO 292 1102
20297010329,CEIGNE MAZAPAN,ACTIVO,HABIDO,150131,CAL. LOS LIRIOS 163
20301740892,JUNTA DE PROPIETARIOS EDIF.SALAMANCA 201,ACTIVO,HABIDO,150131,JR. SALAMANCA 201
20296238211,JUNTA DE PROPIETARIOS DEL EDIFICIO ATENAS,ACTIVO,HABIDO,150131,AV. JAVIER PRADO OESTE 240
20300949305,INTERCON GROUP CAPITAL SOCIEDAD ANONIMA - IG CAPITAL S.A.,ACTIVO,HABIDO,150131,AV. AREQUIPA 2655 1807
20297010914,ASOCIACION EDUCATIVA JEAN PIAGET,ACTIVO,HABIDO,150131,CAL. LOS LIRIOS 163
20299262040,JUNTA DE PROPIETARIOS EDIFICIO MARIA PIA,ACTIVO,HABIDO,150131,AV. 2 DE MAYO 1478
20301048034,ASOCIACION PAT DE LA PARR S FELIPE APOST,ACTIVO,HABIDO,150131,CAL. MARCONI 160
